

wavelength(nm), Y
1285.36, 0.0350664
1285.34, 0.0352838
1285.32, 0.0355012
1285.3, 0.0357186
1285.28, 0.0359359
1285.26, 0.0361531
1285.24, 0.0363702
1285.22, 0.0365873
1285.2, 0.0368042
1285.18, 0.0370211
1285.16, 0.0372378
1285.14, 0.0374544
1285.12, 0.0376708
1285.1, 0.0378871
1285.08, 0.0381032
1285.06, 0.0383191
1285.04, 0.0385348
1285.02, 0.0387503
1285, 0.0389656
1284.98, 0.0391807
1284.96, 0.0393955
1284.94, 0.0396101
1284.92, 0.0398243
1284.9, 0.0400383
1284.88, 0.040252
1284.86, 0.0404653
1284.84, 0.0406783
1284.82, 0.040891
1284.8, 0.0411032
1284.78, 0.0413151
1284.76, 0.0415266
1284.74, 0.0417377
1284.72, 0.0419483
1284.7, 0.0421585
1284.68, 0.0423681
1284.66, 0.0425774
1284.64, 0.0427861
1284.62, 0.0429943
1284.6, 0.0432019
1284.58, 0.0434091
1284.56, 0.0436156
1284.54, 0.0438216
1284.52, 0.044027
1284.5, 0.0442318
1284.48, 0.044436
1284.46, 0.0446396
1284.44, 0.0448425
1284.42, 0.0450447
1284.4, 0.0452463
1284.38, 0.0454472
1284.36, 0.0456474
1284.34, 0.0458469
1284.32, 0.0460456
1284.3, 0.0462436
1284.28, 0.0464409
1284.26, 0.0466374
1284.24, 0.0468331
1284.22, 0.0470281
1284.2, 0.0472222
1284.18, 0.0474155
1284.16, 0.047608
1284.14, 0.0477997
1284.12, 0.0479905
1284.1, 0.0481804
1284.08, 0.0483694
1284.06, 0.0485576
1284.04, 0.0487448
1284.02, 0.0489311
1284, 0.0491165
1283.98, 0.0493009
1283.96, 0.0494844
1283.94, 0.0496669
1283.92, 0.0498484
1283.9, 0.0500289
1283.88, 0.0502084
1283.86, 0.0503868
1283.84, 0.0505642
1283.82, 0.0507406
1283.8, 0.0509158
1283.78, 0.0510904
1283.76, 0.051264
1283.74, 0.0514365
1283.72, 0.0516079
1283.7, 0.0517781
1283.68, 0.0519471
1283.66, 0.052115
1283.64, 0.0522817
1283.62, 0.0524472
1283.6, 0.0526114
1283.58, 0.0527745
1283.56, 0.0529363
1283.54, 0.0530969
1283.52, 0.0532562
1283.5, 0.0534142
1283.48, 0.053571
1283.46, 0.0537264
1283.44, 0.0538805
1283.42, 0.0540333
1283.4, 0.0541848
1283.38, 0.0543349
1283.36, 0.0544837
1283.34, 0.0546311
1283.32, 0.0547771
1283.3, 0.0549218
1283.28, 0.055065
1283.26, 0.0552068
1283.24, 0.0553471
1283.22, 0.0554861
1283.2, 0.0556235
1283.18, 0.0557596
1283.16, 0.0558941
1283.14, 0.0560271
1283.12, 0.0561587
1283.1, 0.0562887
1283.08, 0.0564173
1283.06, 0.0565442
1283.04, 0.0566697
1283.02, 0.0567936
1283, 0.0569159
1282.98, 0.0570366
1282.96, 0.0571558
1282.94, 0.0572733
1282.92, 0.0573893
1282.9, 0.0575036
1282.88, 0.0576163
1282.86, 0.0577273
1282.84, 0.0578367
1282.82, 0.0579444
1282.8, 0.0580505
1282.78, 0.0581548
1282.76, 0.0582575
1282.74, 0.0583585
1282.72, 0.0584577
1282.7, 0.0585553
1282.68, 0.0586511
1282.66, 0.0587451
1282.64, 0.0588375
1282.62, 0.058928
1282.6, 0.0590168
1282.58, 0.0591038
1282.56, 0.059189
1282.54, 0.0592724
1282.52, 0.059354
1282.5, 0.0594338
1282.48, 0.0595118
1282.46, 0.059588
1282.44, 0.0596623
1282.42, 0.0597348
1282.4, 0.0598054
1282.38, 0.0598742
1282.36, 0.0599411
1282.34, 0.0600062
1282.32, 0.0600694
1282.3, 0.0601308
1282.28, 0.0601902
1282.26, 0.0602478
1282.24, 0.0603035
1282.22, 0.0603574
1282.2, 0.0604093
1282.18, 0.0604593
1282.16, 0.0605075
1282.14, 0.0605538
1282.12, 0.0605981
1282.1, 0.0606406
1282.08, 0.0606812
1282.06, 0.0607199
1282.04, 0.0607567
1282.02, 0.0607916
1282, 0.0608246
1281.98, 0.0608557
1281.96, 0.0608849
1281.94, 0.0609122
1281.92, 0.0609375
1281.9, 0.060961
1281.88, 0.0609826
1281.86, 0.0610023
1281.84, 0.06102
1281.82, 0.0610358
1281.8, 0.0610498
1281.78, 0.0610617
1281.76, 0.0610718
1281.74, 0.0610799
1281.72, 0.0610861
1281.7, 0.0610904
1281.68, 0.0610927
1281.66, 0.0610931
1281.64, 0.0610915
1281.62, 0.0610879
1281.6, 0.0610824
1281.58, 0.0610749
1281.56, 0.0610655
1281.54, 0.061054
1281.52, 0.0610406
1281.5, 0.0610252
1281.48, 0.0610077
1281.46, 0.0609883
1281.44, 0.0609669
1281.42, 0.0609434
1281.4, 0.060918
1281.38, 0.0608905
1281.36, 0.060861
1281.34, 0.0608295
1281.33, 0.060796
1281.31, 0.0607604
1281.29, 0.0607229
1281.27, 0.0606833
1281.25, 0.0606417
1281.23, 0.0605981
1281.21, 0.0605525
1281.19, 0.0605049
1281.17, 0.0604552
1281.15, 0.0604036
1281.13, 0.06035
1281.11, 0.0602944
1281.09, 0.0602368
1281.07, 0.0601772
1281.05, 0.0601157
1281.03, 0.0600522
1281.01, 0.0599867
1280.99, 0.0599193
1280.97, 0.05985
1280.95, 0.0597787
1280.93, 0.0597055
1280.91, 0.0596304
1280.89, 0.0595533
1280.87, 0.0594744
1280.85, 0.0593936
1280.83, 0.0593109
1280.81, 0.0592263
1280.79, 0.0591398
1280.77, 0.0590515
1280.75, 0.0589613
1280.73, 0.0588692
1280.71, 0.0587754
1280.69, 0.0586796
1280.67, 0.0585821
1280.65, 0.0584827
1280.63, 0.0583815
1280.61, 0.0582785
1280.59, 0.0581737
1280.57, 0.0580671
1280.55, 0.0579587
1280.53, 0.0578485
1280.51, 0.0577365
1280.49, 0.0576228
1280.47, 0.0575073
1280.45, 0.05739
1280.43, 0.057271
1280.41, 0.0571502
1280.39, 0.0570277
1280.37, 0.0569035
1280.35, 0.0567776
1280.33, 0.05665
1280.31, 0.0565206
1280.29, 0.0563896
1280.27, 0.0562569
1280.25, 0.0561226
1280.23, 0.0559866
1280.21, 0.055849
1280.19, 0.0557097
1280.17, 0.0555689
1280.15, 0.0554264
1280.13, 0.0552824
1280.11, 0.0551368
1280.09, 0.0549897
1280.07, 0.054841
1280.05, 0.0546908
1280.03, 0.0545391
1280.01, 0.054386
1279.99, 0.0542313
1279.97, 0.0540753
1279.95, 0.0539178
1279.93, 0.0537589
1279.91, 0.0535986
1279.89, 0.0534369
1279.87, 0.0532739
1279.85, 0.0531095
1279.83, 0.0529438
1279.81, 0.0527768
1279.79, 0.0526085
1279.77, 0.0524389
1279.75, 0.0522681
1279.73, 0.052096
1279.71, 0.0519227
1279.69, 0.0517481
1279.67, 0.0515724
1279.65, 0.0513954
1279.63, 0.0512173
1279.61, 0.051038
1279.59, 0.0508575
1279.57, 0.0506759
1279.55, 0.0504932
1279.53, 0.0503093
1279.51, 0.0501243
1279.49, 0.0499382
1279.47, 0.049751
1279.45, 0.0495628
1279.43, 0.0493734
1279.41, 0.049183
1279.39, 0.0489916
1279.37, 0.0487991
1279.35, 0.0486056
1279.34, 0.0484111
1279.32, 0.0482156
1279.3, 0.0480192
1279.28, 0.0478217
1279.26, 0.0476234
1279.24, 0.0474241
1279.22, 0.0472239
1279.2, 0.0470228
1279.18, 0.0468209
1279.16, 0.0466182
1279.14, 0.0464146
1279.12, 0.0462102
1279.1, 0.046005
1279.08, 0.0457991
1279.06, 0.0455925
1279.04, 0.0453852
1279.02, 0.0451772
1279, 0.0449686
1278.98, 0.0447593
1278.96, 0.0445495
1278.94, 0.044339
1278.92, 0.0441281
1278.9, 0.0439166
1278.88, 0.0437046
1278.86, 0.0434921
1278.84, 0.0432792
1278.82, 0.0430658
1278.8, 0.0428521
1278.78, 0.0426379
1278.76, 0.0424234
1278.74, 0.0422086
1278.72, 0.0419934
1278.7, 0.041778
1278.68, 0.0415622
1278.66, 0.0413462
1278.64, 0.04113
1278.62, 0.0409135
1278.6, 0.0406968
1278.58, 0.0404799
1278.56, 0.0402629
1278.54, 0.0400443
1278.52, 0.0398249
1278.5, 0.0396054
1278.48, 0.0393858
1278.46, 0.0391662
1278.44, 0.0389465
1278.42, 0.0387269
1278.4, 0.0385073
1278.38, 0.0382877
1278.36, 0.0380682
1278.34, 0.0378488
1278.32, 0.0376295
1278.3, 0.0374103
1278.28, 0.0371912
1278.26, 0.0369724
1278.24, 0.0367537
1278.22, 0.0365352
1278.2, 0.0363169
1278.18, 0.036099
1278.16, 0.0358813
1278.14, 0.0356639
1278.12, 0.0354468
1278.1, 0.0352301
1278.08, 0.0350137
1278.06, 0.0347977
1278.04, 0.0345822
1278.03, 0.034367
1278.01, 0.0341524
1277.99, 0.0339382
1277.97, 0.0337245
1277.95, 0.0335113
1277.93, 0.0332986
1277.91, 0.0330865
1277.89, 0.032875
1277.87, 0.032664
1277.85, 0.0324537
1277.83, 0.032244
1277.81, 0.0320349
1277.79, 0.0318264
1277.77, 0.0316187
1277.75, 0.0314116
1277.73, 0.0312052
1277.71, 0.0309996
1277.69, 0.0307947
1277.67, 0.0305906
1277.65, 0.0303872
1277.63, 0.0301846
1277.61, 0.0299828
1277.59, 0.0297819
1277.57, 0.0295818
1277.55, 0.0293826
1277.53, 0.0291842
1277.51, 0.0289868
1277.49, 0.0287902
1277.47, 0.0285947
1277.45, 0.0284
1277.43, 0.0282064
1277.41, 0.0280137
1277.39, 0.0278221
1277.37, 0.0276315
1277.35, 0.027442
1277.33, 0.0272536
1277.31, 0.0270663
1277.29, 0.0268801
1277.27, 0.026695
1277.25, 0.0265112
1277.23, 0.0263285
1277.21, 0.026147
1277.19, 0.0259667
1277.17, 0.0257877
1277.15, 0.0256099
1277.13, 0.0254335
1277.11, 0.0252583
1277.09, 0.0250845
1277.07, 0.024912
1277.05, 0.0247408
1277.03, 0.024571
1277.01, 0.0244026
1276.99, 0.0242356
1276.97, 0.02407
1276.96, 0.0239058
1276.94, 0.0237431
1276.92, 0.0235818
1276.9, 0.023422
1276.88, 0.0232636
1276.86, 0.0231068
1276.84, 0.0229515
1276.82, 0.0227976
1276.8, 0.0226453
1276.78, 0.0224946
1276.76, 0.0223454
1276.74, 0.0221978
1276.72, 0.0220517
1276.7, 0.0219072
1276.68, 0.0217643
1276.66, 0.0216231
1276.64, 0.0214834
1276.62, 0.0213454
1276.6, 0.0212091
1276.58, 0.0210743
1276.56, 0.0209413
1276.54, 0.0208099
1276.52, 0.0206803
1276.5, 0.0205523
1276.48, 0.020426
1276.46, 0.0203015
1276.44, 0.0201787
1276.42, 0.0200577
1276.4, 0.0199384
1276.38, 0.0198209
1276.36, 0.0197051
1276.34, 0.0195912
1276.32, 0.0194791
1276.3, 0.0193687
1276.28, 0.0192602
1276.26, 0.0191536
1276.24, 0.0190488
1276.22, 0.0189458
1276.2, 0.0188447
1276.18, 0.0187454
1276.16, 0.0186481
1276.14, 0.0185526
1276.12, 0.018459
1276.1, 0.0183673
1276.08, 0.0182775
1276.07, 0.0181896
1276.05, 0.0181037
1276.03, 0.0180196
1276.01, 0.0179375
1275.99, 0.0178573
1275.97, 0.0177791
1275.95, 0.0177027
1275.93, 0.0176284
1275.91, 0.0175559
1275.89, 0.0174855
1275.87, 0.0174169
1275.85, 0.0173504
1275.83, 0.0172857
1275.81, 0.0172231
1275.79, 0.0171624
1275.77, 0.0171037
1275.75, 0.017047
1275.73, 0.0169922
1275.71, 0.0169394
1275.69, 0.0168886
1275.67, 0.0168397
1275.65, 0.0167929
1275.63, 0.016748
1275.61, 0.0167051
1275.59, 0.0166642
1275.57, 0.0166253
1275.55, 0.0165883
1275.53, 0.0165534
1275.51, 0.0165204
1275.49, 0.0164894
1275.47, 0.0164604
1275.45, 0.0164334
1275.43, 0.0164084
1275.41, 0.0163854
1275.39, 0.0163644
1275.37, 0.0163453
1275.35, 0.0163282
1275.33, 0.0163131
1275.31, 0.0163
1275.29, 0.0162888
1275.27, 0.0162796
1275.26, 0.0162724
1275.24, 0.0162671
1275.22, 0.0162638
1275.2, 0.0162625
1275.18, 0.016263
1275.16, 0.0162656
1275.14, 0.01627
1275.12, 0.0162764
1275.1, 0.0162847
1275.08, 0.016295
1275.06, 0.0163071
1275.04, 0.0163211
1275.02, 0.0163371
1275, 0.0163549
1274.98, 0.0163746
1274.96, 0.0163962
1274.94, 0.0164196
1274.92, 0.0164449
1274.9, 0.016472
1274.88, 0.016501
1274.86, 0.0165318
1274.84, 0.0165645
1274.82, 0.0165989
1274.8, 0.0166352
1274.78, 0.0166732
1274.76, 0.0167131
1274.74, 0.0167547
1274.72, 0.0167981
1274.7, 0.0168432
1274.68, 0.0168901
1274.66, 0.0169387
1274.64, 0.016989
1274.62, 0.017041
1274.6, 0.0170948
1274.58, 0.0171502
1274.56, 0.0172073
1274.54, 0.017266
1274.53, 0.0173264
1274.51, 0.0173884
1274.49, 0.0174521
1274.47, 0.0175173
1274.45, 0.0175841
1274.43, 0.0176525
1274.41, 0.0177225
1274.39, 0.0177939
1274.37, 0.017867
1274.35, 0.0179415
1274.33, 0.0180175
1274.31, 0.0180949
1274.29, 0.0181739
1274.27, 0.0182542
1274.25, 0.018336
1274.23, 0.0184192
1274.21, 0.0185037
1274.19, 0.0185897
1274.17, 0.0186769
1274.15, 0.0187655
1274.13, 0.0188555
1274.11, 0.0189467
1274.09, 0.0190391
1274.07, 0.0191329
1274.05, 0.0192279
1274.03, 0.0193241
1274.01, 0.0194215
1273.99, 0.0195201
1273.97, 0.0196199
1273.95, 0.0197209
1273.93, 0.0198229
1273.91, 0.0199262
1273.89, 0.0200305
1273.87, 0.0201359
1273.85, 0.0202424
1273.84, 0.02035
1273.82, 0.0204586
1273.8, 0.0205682
1273.78, 0.0206789
1273.76, 0.0207905
1273.74, 0.0209032
1273.72, 0.0210167
1273.7, 0.0211312
1273.68, 0.0212467
1273.66, 0.021363
1273.64, 0.0214802
1273.62, 0.0215983
1273.6, 0.0217172
1273.58, 0.021837
1273.56, 0.0219575
1273.54, 0.0220788
1273.52, 0.0222008
1273.5, 0.0223236
1273.48, 0.022447
1273.46, 0.0225711
1273.44, 0.0226959
1273.42, 0.0228212
1273.4, 0.0229472
1273.38, 0.0230737
1273.36, 0.0232008
1273.34, 0.0233281
1273.32, 0.0234556
1273.3, 0.0235835
1273.28, 0.0237119
1273.26, 0.0238406
1273.24, 0.0239697
1273.22, 0.0240991
1273.21, 0.0242288
1273.19, 0.0243588
1273.17, 0.024489
1273.15, 0.0246194
1273.13, 0.0247501
1273.11, 0.0248809
1273.09, 0.0250118
1273.07, 0.0251429
1273.05, 0.025274
1273.03, 0.0254053
1273.01, 0.0255366
1272.99, 0.0256679
1272.97, 0.0257993
1272.95, 0.0259306
1272.93, 0.026062
1272.91, 0.0261933
1272.89, 0.0263245
1272.87, 0.0264557
1272.85, 0.0265868
1272.83, 0.0267178
1272.81, 0.0268486
1272.79, 0.0269793
1272.77, 0.0271099
1272.75, 0.0272403
1272.73, 0.0273705
1272.71, 0.0275005
1272.69, 0.0276303
1272.67, 0.0277599
1272.65, 0.0278891
1272.63, 0.0280181
1272.62, 0.0281468
1272.6, 0.0282751
1272.58, 0.0284031
1272.56, 0.0285307
1272.54, 0.0286579
1272.52, 0.0287846
1272.5, 0.0289109
1272.48, 0.0290366
1272.46, 0.0291619
1272.44, 0.0292866
1272.42, 0.0294107
1272.4, 0.0295341
1272.38, 0.029657
1272.36, 0.0297791
1272.34, 0.0299005
1272.32, 0.0300211
1272.3, 0.030141
1272.28, 0.03026
1272.26, 0.0303782
1272.24, 0.0304955
1272.22, 0.0306118
1272.2, 0.0307272
1272.18, 0.0308417
1272.16, 0.0309551
1272.14, 0.0310675
1272.12, 0.0311788
1272.1, 0.031289
1272.08, 0.0313982
1272.06, 0.0315062
1272.05, 0.031613
1272.03, 0.0317187
1272.01, 0.0318232
1271.99, 0.0319265
1271.97, 0.0320286
1271.95, 0.0321294
1271.93, 0.032229
1271.91, 0.0323273
1271.89, 0.0324244
1271.87, 0.0325202
1271.85, 0.0326147
1271.83, 0.0327079
1271.81, 0.0327997
1271.79, 0.0328903
1271.77, 0.0329795
1271.75, 0.0330674
1271.73, 0.0331539
1271.71, 0.0332391
1271.69, 0.0333229
1271.67, 0.0334053
1271.65, 0.0334863
1271.63, 0.0335658
1271.61, 0.0336439
1271.59, 0.0337206
1271.57, 0.0337958
1271.55, 0.0338694
1271.53, 0.0339416
1271.52, 0.0340122
1271.5, 0.0340813
1271.48, 0.0341487
1271.46, 0.0342146
1271.44, 0.0342788
1271.42, 0.0343414
1271.4, 0.0344023
1271.38, 0.0344615
1271.36, 0.034519
1271.34, 0.0345747
1271.32, 0.0346286
1271.3, 0.0346807
1271.28, 0.0347311
1271.26, 0.0347796
1271.24, 0.0348262
1271.22, 0.034871
1271.2, 0.0349138
1271.18, 0.0349548
1271.16, 0.0349939
1271.14, 0.035031
1271.12, 0.0350662
1271.1, 0.0350995
1271.08, 0.0351308
1271.06, 0.0351602
1271.04, 0.0351876
1271.02, 0.035213
1271, 0.0352365
1270.99, 0.0352581
1270.97, 0.0352777
1270.95, 0.0352953
1270.93, 0.035311
1270.91, 0.0353247
1270.89, 0.0353364
1270.87, 0.0353462
1270.85, 0.0353541
1270.83, 0.03536
1270.81, 0.0353639
1270.79, 0.0353659
1270.77, 0.035366
1270.75, 0.035364
1270.73, 0.0353602
1270.71, 0.0353543
1270.69, 0.0353465
1270.67, 0.0353366
1270.65, 0.0353248
1270.63, 0.035311
1270.61, 0.0352951
1270.59, 0.0352773
1270.57, 0.0352573
1270.55, 0.0352354
1270.53, 0.0352113
1270.51, 0.0351852
1270.5, 0.035157
1270.48, 0.0351266
1270.46, 0.0350942
1270.44, 0.0350596
1270.42, 0.0350228
1270.4, 0.0349839
1270.38, 0.0349428
1270.36, 0.0348996
1270.34, 0.0348541
1270.32, 0.0348065
1270.3, 0.0347567
1270.28, 0.0347046
1270.26, 0.0346504
1270.24, 0.034594
1270.22, 0.0345355
1270.2, 0.0344747
1270.18, 0.0344118
1270.16, 0.0343467
1270.14, 0.0342795
1270.12, 0.0342101
1270.1, 0.0341387
1270.08, 0.0340651
1270.06, 0.0339894
1270.04, 0.0339117
1270.03, 0.033832
1270.01, 0.0337502
1269.99, 0.0336664
1269.97, 0.0335806
1269.95, 0.0334929
1269.93, 0.0334032
1269.91, 0.0333116
1269.89, 0.0332181
1269.87, 0.0331226
1269.85, 0.0330253
1269.83, 0.0329262
1269.81, 0.0328252
1269.79, 0.0327224
1269.77, 0.0326177
1269.75, 0.0325113
1269.73, 0.032403
1269.71, 0.032293
1269.69, 0.0321811
1269.67, 0.0320676
1269.65, 0.0319522
1269.63, 0.0318352
1269.61, 0.0317163
1269.59, 0.0315958
1269.57, 0.0314735
1269.56, 0.0313496
1269.54, 0.0312239
1269.52, 0.0310966
1269.5, 0.0309675
1269.48, 0.0308369
1269.46, 0.0307046
1269.44, 0.0305707
1269.42, 0.0304352
1269.4, 0.0302981
1269.38, 0.0301595
1269.36, 0.0300193
1269.34, 0.0298777
1269.32, 0.0297346
1269.3, 0.0295901
1269.28, 0.0294441
1269.26, 0.0292968
1269.24, 0.0291481
1269.22, 0.0289982
1269.2, 0.028847
1269.18, 0.0286945
1269.16, 0.0285409
1269.14, 0.0283861
1269.13, 0.0282302
1269.11, 0.0280733
1269.09, 0.0279153
1269.07, 0.0277562
1269.05, 0.0275963
1269.03, 0.0274353
1269.01, 0.0272735
1268.99, 0.0271108
1268.97, 0.0269473
1268.95, 0.0267829
1268.93, 0.0266178
1268.91, 0.026452
1268.89, 0.0262854
1268.87, 0.0261181
1268.85, 0.0259501
1268.83, 0.0257814
1268.81, 0.0256122
1268.79, 0.0254423
1268.77, 0.0252719
1268.75, 0.0251009
1268.73, 0.0249293
1268.71, 0.0247572
1268.7, 0.0245847
1268.68, 0.0244116
1268.66, 0.0242382
1268.64, 0.0240643
1268.62, 0.02389
1268.6, 0.0237153
1268.58, 0.0235404
1268.56, 0.0233651
1268.54, 0.0231896
1268.52, 0.0230138
1268.5, 0.0228379
1268.48, 0.0226618
1268.46, 0.0224856
1268.44, 0.0223093
1268.42, 0.0221331
1268.4, 0.0219568
1268.38, 0.0217807
1268.36, 0.0216047
1268.34, 0.0214288
1268.32, 0.0212532
1268.3, 0.0210779
1268.28, 0.020903
1268.27, 0.0207284
1268.25, 0.0205543
1268.23, 0.0203807
1268.21, 0.0202076
1268.19, 0.0200351
1268.17, 0.0198629
1268.15, 0.0196914
1268.13, 0.0195208
1268.11, 0.019351
1268.09, 0.019182
1268.07, 0.019014
1268.05, 0.018847
1268.03, 0.0186811
1268.01, 0.0185162
1267.99, 0.0183524
1267.97, 0.0181898
1267.95, 0.0180285
1267.93, 0.0178684
1267.91, 0.0177096
1267.89, 0.0175522
1267.87, 0.0173962
1267.86, 0.0172416
1267.84, 0.0170885
1267.82, 0.0169369
1267.8, 0.0167869
1267.78, 0.0166384
1267.76, 0.0164917
1267.74, 0.0163466
1267.72, 0.0162032
1267.7, 0.0160616
1267.68, 0.0159218
1267.66, 0.0157839
1267.64, 0.0156478
1267.62, 0.0155138
1267.6, 0.0153817
1267.58, 0.0152517
1267.56, 0.0151238
1267.54, 0.014998
1267.52, 0.0148744
1267.5, 0.0147531
1267.48, 0.0146341
1267.47, 0.0145175
1267.45, 0.0144033
1267.43, 0.0142916
1267.41, 0.0141824
1267.39, 0.0140758
1267.37, 0.0139718
1267.35, 0.0138706
1267.33, 0.0137721
1267.31, 0.0136764
1267.29, 0.0135836
1267.27, 0.0134937
1267.25, 0.0134069
1267.23, 0.013323
1267.21, 0.0132423
1267.19, 0.0131648
1267.17, 0.0130904
1267.15, 0.0130193
1267.13, 0.0129515
1267.11, 0.0128872
1267.09, 0.0128262
1267.08, 0.0127687
1267.06, 0.0127148
1267.04, 0.0126644
1267.02, 0.0126177
1267, 0.0125746
1266.98, 0.0125353
1266.96, 0.0124998
1266.94, 0.0124682
1266.92, 0.0124404
1266.9, 0.0124166
1266.88, 0.0123967
1266.86, 0.0123809
1266.84, 0.0123692
1266.82, 0.0123617
1266.8, 0.0123584
1266.78, 0.0123593
1266.76, 0.0123646
1266.74, 0.0123742
1266.72, 0.0123882
1266.71, 0.0124067
1266.69, 0.0124298
1266.67, 0.0124574
1266.65, 0.0124897
1266.63, 0.0125267
1266.61, 0.0125685
1266.59, 0.0126151
1266.57, 0.0126665
1266.55, 0.012723
1266.53, 0.0127844
1266.51, 0.0128509
1266.49, 0.0129225
1266.47, 0.0129994
1266.45, 0.0130814
1266.43, 0.0131688
1266.41, 0.0132616
1266.39, 0.0133598
1266.37, 0.0134634
1266.35, 0.0135727
1266.34, 0.0136875
1266.32, 0.013808
1266.3, 0.0139343
1266.28, 0.0140663
1266.26, 0.0142042
1266.24, 0.014348
1266.22, 0.0144977
1266.2, 0.0146534
1266.18, 0.0148152
1266.16, 0.0149831
1266.14, 0.0151572
1266.12, 0.0153375
1266.1, 0.015524
1266.08, 0.0157169
1266.06, 0.0159161
1266.04, 0.0161218
1266.02, 0.0163339
1266, 0.0165525
1265.98, 0.0167777
1265.97, 0.0170095
1265.95, 0.0172479
1265.93, 0.017493
1265.91, 0.0177449
1265.89, 0.0180036
1265.87, 0.0182691
1265.85, 0.0185415
1265.83, 0.0188208
1265.81, 0.0191071
1265.79, 0.0194004
1265.77, 0.0197008
1265.75, 0.0200083
1265.73, 0.020323
1265.71, 0.0206449
1265.69, 0.020974
1265.67, 0.0213105
1265.65, 0.0216543
1265.63, 0.0220055
1265.62, 0.0223641
1265.6, 0.0227303
1265.58, 0.0231039
1265.56, 0.0234852
1265.54, 0.0238741
1265.52, 0.0242706
1265.5, 0.0246748
1265.48, 0.0250867
1265.46, 0.0255064
1265.44, 0.0259339
1265.42, 0.0263692
1265.4, 0.0268124
1265.38, 0.0272635
1265.36, 0.0277224
1265.34, 0.0281893
1265.32, 0.0286642
1265.3, 0.029147
1265.28, 0.0296378
1265.27, 0.0301366
1265.25, 0.0306435
1265.23, 0.0311583
1265.21, 0.0316813
1265.19, 0.0322123
1265.17, 0.0327513
1265.15, 0.0332985
1265.13, 0.0338538
1265.11, 0.0344172
1265.09, 0.0349888
1265.07, 0.0355686
1265.05, 0.0361565
1265.03, 0.0367527
1265.01, 0.0373571
1264.99, 0.0379698
1264.97, 0.0385908
1264.95, 0.0392201
1264.94, 0.0398578
1264.92, 0.040504
1264.9, 0.0411587
1264.88, 0.0418218
1264.86, 0.0424936
1264.84, 0.0431739
1264.82, 0.043863
1264.8, 0.0445608
1264.78, 0.0452673
1264.76, 0.0459827
1264.74, 0.0467071
1264.72, 0.0474403
1264.7, 0.0481826
1264.68, 0.048934
1264.66, 0.0496945
1264.64, 0.0504641
1264.62, 0.051243
1264.6, 0.0520311
1264.59, 0.0528286
1264.57, 0.0536353
1264.55, 0.0544514
1264.53, 0.0552769
1264.51, 0.0561118
1264.49, 0.0569562
1264.47, 0.0578099
1264.45, 0.0586731
1264.43, 0.0595458
1264.41, 0.0604279
1264.39, 0.0613194
1264.37, 0.0622203
1264.35, 0.0631307
1264.33, 0.0640504
1264.31, 0.0649796
1264.29, 0.0659181
1264.27, 0.0668659
1264.26, 0.0678231
1264.24, 0.0687895
1264.22, 0.0697653
1264.2, 0.0707503
1264.18, 0.0717446
1264.16, 0.0727481
1264.14, 0.0737609
1264.12, 0.0747828
1264.1, 0.0758141
1264.08, 0.0768545
1264.06, 0.0779042
1264.04, 0.0789631
1264.02, 0.0800312
1264, 0.0811086
1263.98, 0.0821953
1263.96, 0.0832913
1263.95, 0.0843966
1263.93, 0.0855112
1263.91, 0.0866352
